fdc_id,title,old_path,new_path,rationale,confidence
2425496,"CREAMY SPINACH DIP, CREAMY",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2612730,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2423657,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1857039,"SPINACH & PARMESAN DIP & SPREAD, SPINACH & PARMESAN",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2025190,CREAMY SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2297642,"SPINACH PARMESAN GREEK YOGURT DIP, SPINACH PARMESAN",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2032759,"DREAMLAND FOODS, SPINACH WITH CHIPOTLE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2440548,"GREEK YOGURT DIP, SPINACH PARMESAN",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2567436,"SPINACH! VEGGIE DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2036349,"SPINACH VEGGIE DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2177273,"SPINACH VEGGIE DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1376531,"SPINACH, PARMESAN, & BACON DIP, SPINACH, PARMESAN & BACON",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2069897,"DOCTOR HUMMUS, SPINACH DIP WITH ONION",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2275569,"SPINACH FETA DIP, SPINACH FETA",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2032587,ALL NATURAL FRENCH ONION DIP,Pantry > Soup > French Onion Soup > Natural,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2279691,"SPINACHOKE DIP, SPINACHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1783025,GARDEN SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1934733,GARDEN FRESH SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2090926,"GARDEN FRESH GOURMET, PREMIUM SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2632300,"LOWFAT GREEK YOGURT DIP, SPINACH & KALE",Pantry > Canned Vegetables > Spinach > Lowfat,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2061512,"WHOLE FOODS MARKET, GREEK SAMPLER MEDITERRANEAN FETA DIP, SPINACH ARTICHOKE RED ",Pantry > Canned Vegetables > Spinach > Whole,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2024827,"HIDDEN VALLEY, CREAMY SPINACH PARMESAN WARM DIP & APPETIZER MIX",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2329898,"SPINACH ARTICHOKE, NEUFCHATEL CHEESE, PARMESAN CHEESE, AND MOZZARELLA CHEESE BLE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2467094,"DELI RECIPES SPINACH ARTICHOKE DIP TENDER SPINACH & ARTICHOKES, SOUR CREAM, REAL",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2196036,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2580694,"RESTAURANTE STYLE SPINACH DIP, RESTAURANTE STYLE SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2421113,"GARDEN SPINACH PLANT BASED CAULIFLOWER DIP, GARDEN SPINACH",Pantry > Canned Vegetables > Spinach > Plant Based,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2621216,"GARDEN SPINACH DIP, GARDEN SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2651328,Down Home Spinach Dip 11.5oz,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2675600,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2615545,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1472082,"FOOD CLUB, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2054339,"THE SNACK ARTIST, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2054810,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2016119,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2394017,"SPINACH THE ORIGINAL DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1095573,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1922597,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2089113,CHEAMY SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2419822,"ORGANIC SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach > Organic,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2293646,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1863433,"TRADER JOE'S, GREEK YOGURT DIP, SPINACH & KALE, SPINACH & KALE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2639701,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2160372,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2447931,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
372517,"HARRIS TEETER, DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2452824,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2013811,SPINACH DIP MADE WITH GREEK YOGURT,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1950738,SPINACH VEGETABLE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2052869,"CHEF EARL'S, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2136027,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2031335,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2605828,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2052569,"WHOLE FOODS MARKET, SPINACH KALE DIP",Pantry > Canned Vegetables > Spinach > Whole,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2368873,"SPINACH JALAPENO ARMENIAN YOGURT DIP, SPINACH JALAPENO",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1858673,"AHOLD, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2596836,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2596672,SPINACH GREEK YOGURT DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2301515,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2031334,"SIGNATURE CAFE, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2393592,"CLASSIC SPINACH DIP, CLASSIC",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2415405,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2434294,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2391192,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2449359,"SPINACH GREEK YOGURT DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1540295,"NOB HILL TRADING CO, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2055840,"DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2216376,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2658942,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2607377,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach > Vegan,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2659087,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2090972,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1914084,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2089236,SPINACH DIP WITH PRETZELS,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1912653,"SPINACH & KALE DIP, GREEK YOGURT",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2182007,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach > Vegan,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2427829,KALE SPINACH & GREEK YOGURT DIP,Pantry > Canned Vegetables > Spinach > Probiotic,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2433114,FRESH SPINACH DIP,Pantry > Canned Vegetables > Spinach > Fresh,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2121382,"CULINARY CIRCLE, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2055304,"WEIS QUALITY, CLASSIC SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2641782,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2054681,"REAL FOODS, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2095806,SAVORY SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2390690,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2121569,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2309266,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2326865,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2098118,"""""JULIE'S"""" SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1864838,"DELICIOSO, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2667580,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2410452,JULIE'S SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2109943,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2623898,SPINACH DIP & SPREAD,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2094786,SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2148433,"SPINACH DIP & SPREAD, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2671346,"HOMESTYLE SPINACH FARM STAND DIP, HOMESTYLE SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2425765,"VEGETABLE DIP & SOUP MIX, VEGETABLE",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2436451,VEGETABLE SOUP & DIP MIX,Pantry > Soup > Vegetable Soup,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2499267,"RANCH RECIPE SOUP & DIP MIX, RANCH",Pantry > Soup > Dip Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
403905,SPINACH DIP SEASONING MIX,Pantry > Canned Vegetables > Spinach > Mix,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2021383,"SPINACH DIP SEASONING MIX, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2277209,"ONION DRY SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
1377538,"ONION DIP AND SOUP MIX WITH REAL ONIONS, ONIONS",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2499905,"ONION SOUP & DIP MIX, ONOIN",Pantry > Soup > Onion Soup Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
1949008,ONION SOUP DIP & RECIPE MIX,Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2068615,SOUP & DIP MIX,Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
1890537,"DOXY'S, NATURAL ONION SOUP & DIP MIX",Pantry > Soup > Onion Soup Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
1863445,"GREEK YOGURT DIP MIX, ZESTY SPINACH",Pantry > Canned Vegetables > Spinach > Organic,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1852673,"ROUNDY'S, ONION SOUP & DIP MIX",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2546452,"ONION SOUP & DIP MIX, ONION",Pantry > Soup > Onion Soup Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2427893,"BEEFY ONION RECIPE, SOUP & DIP MIX, BEEFY ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2439912,"ONION SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2499260,"ONION RECIPE SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2415883,"ONION RECIPE SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2448844,"ONION SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2034451,"FRENCH ONION DIP SEASONING MIX, FRENCH ONION DIP",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2177319,"CLASSIC FRENCH ONION DIP & SEASONING MIX, CLASSIC FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1970883,"ONION SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2673616,"ONION RECIPE SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2021382,"FRENCH ONION DIP SEASONING MIX, FRENCH ONION",Pantry > Soup > French Onion Soup > Mix,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2015309,"KEY FOOD, ONION SOUP, RECIPE & DIP MIX",Pantry > Soup > Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2008410,"WHITE ROSE, ONION SOUP, RECIPE & DIP MIX",Pantry > Soup > Onion Soup Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
1861765,"ONION SOUP, DIP & RECIPE MIX, ONION",Pantry > Soup > French Onion Soup > Mix,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2163372,"FRENCH ONION DIP MIX, FRENCH ONION",Pantry > Soup > French Onion Soup > Mix,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2432869,FRENCH ONION RECIPE & DIP MIX,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2090842,"PAMPA, ONION RECIPE, SOUP & DIP MIX",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2567512,"ONION SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
1941291,"ORGANIC DIP MIX, FRENCH ONION",Pantry > Soup > French Onion Soup > Organic,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2209812,FRENCH ONION DIP MIX,Pantry > Soup > French Onion Soup > Organic,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2392055,"SPINACH AND LEEK DIP & SPREAD MIX, SPINACH AND LEEK",Pantry > Canned Vegetables > Spinach > Organic,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2030948,"TOO GOOD GOURMET, SPINACH DIP MIX",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2642788,"FRENCH ONION ORGANIC DIP MIX, FRENCH ONION",Pantry > Soup > French Onion Soup > Organic,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2025623,ARTICHOKE SPINACH DIP MIX,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2432766,"PARTY DIP MIX, SWEET & SAVORY SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1884597,"FIESTA JUAN'S, ARTICHOKE SPINACH DIP MIX, MEDIUM, MEDIUM",Pantry > Canned Vegetables > Spinach > Medium,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2499266,"VEGETABLE RECIPE SOUP & DIP MIX, VEGETABLE",Pantry > Soup > Dip Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2297379,"SPINACH DIP QUICK MIX, SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1381370,"BEEFY ONION RECIPE, SOUP & DIP MIX",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2403840,"BEEFY ONION SOUP & DIP MIX, BEEFY ONION",Pantry > Soup > French Onion Soup > Mix,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2499889,"SAVORY HERB WITH GARLIC RECIPE SOUP & DIP MIX, SAVORY HERB WITH GARLIC",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
1917249,"SOUP, TORTILLA FILLING OR DIP MIX",Pantry > Soup > Tortilla Soup Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
1853101,"SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2399786,"ONION MUSHROOM RECIPE SOUP & DIP MIX, ONION MUSHROOM",Pantry > Soup > Dry Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2499830,"GOLDEN ONION RECIPE SOUP & DIP MIX, GOLDEN ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2632155,"RECIPE, SOUP & DIP MIX",Pantry > Soup > Dry Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2130238,"ONION RECIPE, SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2123093,"RECIPE, SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2435448,"ONION RECIPE, SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2629948,"ONION RECIPE SOUP AND DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2154739,"ONION SOUP & DIP MIX, ONION",Pantry > Soup > Onion Soup Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2008787,"WEIS, ONION DIP & SOUP MIX",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
1632721,"SOUP & DIP MIX, ONION",Pantry > Soup > French Onion Soup > Mix,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2035029,"ONION SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2122937,"RECIPE, SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2427393,"ONION SOUP & DIP MIX FOR SOUPS, DIPS & RECIPES, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2415809,"ONION RECIPE, SOUP & DIP MIX, ONION",Pantry > Soup > Dry Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2249884,"ONION RECIPE, SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2447835,"ONION SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
380680,ONION SOUP & DIP MIX,Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
